customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5081-NWSUP,0,0,0,0,10,1,0,1,0,1,0,1,0,1,1,0,1,64.9,685.55,0
2580-ATZSQ,0,0,1,1,65,1,0,1,1,1,1,0,0,0,1,0,2,61.35,3874.1,0
8085-MSNLK,0,0,1,0,62,1,1,2,1,1,1,1,1,1,2,0,1,113.95,6891.4,0
9691-HKOVS,0,0,1,0,55,1,1,1,1,1,1,1,1,1,1,1,0,90.15,4916.95,0
9881-VCZEP,0,0,1,0,25,1,1,1,0,1,0,0,0,0,0,0,0,54.1,1373,0
9526-BIHHD,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,1,29.7,29.7,1
8757-TFHHJ,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,3,49.8,49.8,0
4523-WXCEF,0,0,1,0,59,1,1,2,0,1,0,0,1,1,0,0,0,101.1,6039.9,1
1468-DEFNC,1,1,1,1,64,1,1,0,2,2,2,2,2,2,2,1,2,24.4,1548.65,0
5119-KEPFY,1,0,1,0,36,1,1,2,0,0,0,0,1,1,0,1,2,95,3440.25,0
8364-TRMMK,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,1,1,50.65,151.3,1
0916-KNFAJ,1,0,1,0,61,1,1,1,1,0,1,0,0,1,2,1,1,69.9,4226.7,0
8319-QBEHW,1,0,0,1,26,0,2,1,0,1,0,0,1,0,1,1,2,39.95,1023.75,0
3063-QFSZL,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,55.4,55.4,1
8775-LHDJH,0,1,1,0,1,1,1,2,0,1,0,0,1,0,0,1,0,90.6,90.6,1
9625-QNLUX,1,0,1,1,68,1,0,2,1,1,1,0,1,1,2,1,3,103.25,7074.4,0
3097-NQYSN,1,1,1,0,2,1,1,2,0,0,0,0,1,0,0,1,1,86.85,156.35,1
4024-CSNBY,0,0,1,0,72,1,1,2,1,1,1,1,0,0,2,1,2,94.25,6849.75,0
7110-BDTWG,0,0,1,0,71,0,2,1,0,0,1,1,0,1,2,1,0,47.05,3263.6,0
7493-GVFIO,1,0,0,0,57,1,0,0,2,2,2,2,2,2,2,0,3,20.55,1252.85,0
0690-SRQID,1,0,0,0,4,1,0,0,2,2,2,2,2,2,0,1,1,19.65,67.55,0
9605-WGJVW,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,70.2,70.2,0
9114-DPSIA,1,0,1,1,72,1,1,1,1,1,1,1,0,1,2,0,3,81,5750,0
4700-UBQMV,1,0,1,1,21,1,1,1,1,0,0,0,1,1,1,1,2,75.9,1549.75,0
7711-GQBZC,0,0,1,1,71,1,1,0,2,2,2,2,2,2,2,0,2,24.7,1810.55,0
3565-UNOCC,0,1,1,0,29,1,1,2,0,0,1,0,1,1,0,1,2,99.05,2952.85,1
4627-MIHJH,0,1,0,0,69,1,1,2,1,0,1,1,1,1,2,0,3,110.25,7467.55,0
9795-NREXC,0,0,1,0,64,1,1,1,1,0,1,1,1,1,2,1,3,85,5484.4,0
8573-CGOCC,1,0,0,0,16,1,0,0,2,2,2,2,2,2,0,0,3,19.75,294.9,0
7356-AYNJP,0,0,0,0,4,1,1,0,2,2,2,2,2,2,1,0,0,23.9,97.5,0
9249-FXSCK,0,0,0,0,52,1,1,2,1,1,0,1,1,1,1,1,3,111.25,5916.45,1
5493-SDRDQ,1,0,0,0,2,1,0,1,1,0,1,0,0,0,0,1,1,55.1,113.35,1
6286-SUUWT,1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,19.95,19.95,0
4819-HJPIW,1,0,0,0,18,0,2,1,0,0,0,0,0,0,0,0,1,25.15,476.8,0
8654-DHAOW,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,1,54.15,101.65,0
5438-QMDDL,0,0,1,0,19,1,0,1,0,1,0,0,0,1,0,1,1,59.8,1130.85,0
9812-GHVRI,0,0,0,0,40,1,1,2,0,0,0,0,0,1,0,0,2,83.85,3532.25,0
5553-AOINX,0,1,1,1,66,1,1,2,0,1,1,0,1,1,1,1,0,104.9,6891.45,0
1228-ZLNBX,1,0,0,0,21,1,1,2,0,0,0,0,0,0,0,0,1,75.3,1570.7,0
4226-KKDON,1,0,0,0,8,1,0,1,0,1,0,1,1,0,0,1,0,66.65,520.95,0
3831-YCPUO,0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,1,3,109.5,7854.9,0
7445-WMRBW,0,0,0,0,48,1,1,1,0,1,1,1,1,0,1,1,2,73.85,3581.4,0
3308-DGHKL,1,0,0,0,69,1,0,0,2,2,2,2,2,2,2,1,2,19.3,1447.9,0
9924-JPRMC,1,0,0,0,72,1,1,2,1,1,1,1,1,1,2,1,0,118.2,8547.15,0
0080-EMYVY,0,0,0,0,14,1,0,1,0,1,0,0,0,0,1,0,3,51.45,727.85,0
6218-KNUBD,1,0,0,0,6,1,0,1,0,1,0,0,1,0,0,0,0,59.45,357.6,0
7337-CINUD,0,0,1,1,8,1,0,0,2,2,2,2,2,2,2,0,2,19.5,159.35,0
7609-NRNCA,0,0,0,0,17,1,0,0,2,2,2,2,2,2,1,0,1,19.55,280.85,0
0623-EJQEG,1,0,0,0,65,1,1,2,1,0,0,1,0,1,1,0,0,93.55,6069.25,0
7153-CHRBV,0,0,1,1,57,1,0,1,1,0,1,1,0,0,1,1,1,59.3,3274.35,0
0871-URUWO,1,0,1,0,13,1,1,2,0,0,1,0,1,1,0,1,3,102.25,1359,1
9190-MFJLN,1,1,0,0,19,1,0,2,0,0,1,0,1,1,0,1,3,95.9,1777.9,1
6198-PNNSZ,0,0,1,0,56,1,1,2,1,1,1,0,1,1,1,0,2,109.8,6109.65,0
3317-VLGQT,0,0,1,0,14,1,0,2,0,0,0,0,0,1,0,1,0,78.1,1122.4,0
4132-POCZS,1,0,1,0,52,0,2,1,1,0,0,0,0,1,0,1,0,39.9,2020.9,0
5614-DNZCE,0,0,0,0,58,1,0,1,1,1,1,1,0,0,2,1,3,64.9,3795.45,0
1095-JUDTC,0,1,0,0,47,1,1,2,0,1,0,1,1,0,0,1,0,95.05,4504.55,1
3896-RCYYE,0,0,0,0,67,0,2,1,0,0,1,1,1,1,0,1,3,53.4,3579.15,0
9638-JIQYA,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,1,3,24.9,49.7,0
3258-SANFR,1,1,0,0,6,1,0,1,0,0,0,0,0,0,0,0,3,44.7,276.5,0
3726-TBHQT,1,0,1,1,71,1,1,2,1,1,1,1,1,1,2,1,2,114,8175.9,0
3190-ITQXP,0,0,1,1,46,1,0,0,2,2,2,2,2,2,2,0,2,20.25,890.35,0
0870-VEMYL,0,0,0,0,5,1,0,1,1,0,0,1,0,0,0,0,3,53.85,259.8,1
4833-QTJNO,1,1,1,0,67,1,1,2,1,1,0,0,0,0,0,0,2,83.85,5588.8,0
3039-MJSLN,1,0,0,1,3,1,0,0,2,2,2,2,2,2,0,0,2,20.2,50.6,0
0178-CIIKR,0,0,0,0,3,1,0,0,2,2,2,2,2,2,0,0,1,19.95,58,0
5385-SUIRI,1,1,1,0,52,1,1,2,1,0,1,0,1,1,0,1,0,104.2,5568.35,1
3982-XWFZQ,0,0,1,0,42,1,1,1,0,0,0,0,0,0,0,1,0,50.25,2203.65,1
5774-QPLTF,1,0,1,1,50,1,0,0,2,2,2,2,2,2,1,1,1,20.35,938.95,0
2322-VCZHZ,1,1,1,0,23,1,0,2,1,1,0,0,0,1,0,1,0,90,2024.1,0
5010-IPEAQ,0,0,1,1,67,0,2,1,1,1,1,1,1,0,2,0,3,54.2,3623.95,0
4009-ALQFH,0,0,0,0,25,1,0,2,0,1,1,0,1,1,0,1,0,99.5,2369.05,1
6383-ZTSIW,0,1,1,0,39,1,0,2,1,1,0,0,1,1,1,0,1,99.1,3877.95,0
8990-YOZLV,0,0,0,0,69,1,1,1,1,1,0,1,0,0,2,1,1,66.9,4577.9,0
3069-SSVSN,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,1,25.85,25.85,0
5222-IMUKT,1,0,0,0,32,1,0,2,0,0,0,0,1,1,0,0,0,91.05,2871.5,0
3627-FCRDW,0,0,0,0,9,1,0,2,0,0,0,0,0,0,0,0,0,71,672.55,1
7562-GSUHK,0,0,0,0,16,1,0,2,0,1,1,0,0,1,0,1,3,93.2,1573.7,1
6685-XSHHU,1,0,1,1,60,1,0,0,2,2,2,2,2,2,2,1,2,20.95,1270.55,0
8901-UPRHR,0,0,1,1,72,1,1,2,0,1,1,1,1,1,2,1,2,109.2,7711.45,0
4903-UYAVB,1,0,1,0,5,1,0,0,2,2,2,2,2,2,0,0,1,19.35,126.05,1
0118-JPNOY,0,1,0,0,26,1,0,2,1,0,0,0,1,0,0,1,3,85.8,2193.65,0
6776-TLWOI,1,0,0,0,3,1,0,0,2,2,2,2,2,2,0,0,1,19.85,64.55,1
3845-FXCYS,1,0,0,0,2,1,0,0,2,2,2,2,2,2,0,1,0,19.65,31.2,0
5857-XRECV,0,0,0,1,2,1,0,0,2,2,2,2,2,2,1,0,2,20.5,38.25,0
0725-CXOTM,0,0,0,0,36,1,1,1,1,0,1,1,1,1,1,1,3,89.65,3348.1,0
4343-EJVQB,1,0,0,0,7,1,0,2,1,0,0,0,0,0,0,0,1,74.35,533.6,0
9000-PLFUZ,0,1,1,0,60,0,2,1,0,1,0,0,1,1,2,1,3,49.45,2907.55,0
3427-GGZZI,0,0,1,0,19,1,1,2,0,1,0,0,0,1,0,1,0,89.1,1620.8,0
7779-ORAEL,1,1,1,0,45,1,1,1,1,0,1,1,0,1,2,0,3,75.15,3480.35,0
0644-OQMDK,1,1,0,0,4,1,0,2,0,0,0,0,0,0,0,1,0,70.65,293.85,0
4077-CROMM,0,0,1,1,31,1,1,2,0,0,1,1,1,1,0,1,0,104.2,3243.45,1
3154-CFSZG,1,0,1,1,47,1,0,2,1,0,1,0,0,1,0,0,0,90.05,4137.2,0
2868-MZAGQ,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0,79.25,79.25,1
4847-QNOKA,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,44.9,44.9,1
2220-IAHLS,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,3,19.4,19.4,0
1658-XUHBX,0,1,1,1,59,1,1,2,0,0,1,0,0,1,0,1,3,88.75,5348.65,0
6379-RXJRQ,1,0,1,0,10,1,0,2,0,0,0,0,0,0,0,1,0,70.1,659.65,1
2378-HTWFW,1,1,0,0,35,1,1,2,1,0,0,0,0,1,0,0,3,91,3180.5,0
8650-RHRKE,1,0,0,0,4,0,2,1,0,0,1,0,0,0,0,1,0,29.65,118.5,1
4377-VDHYI,1,0,1,1,32,1,0,2,1,1,0,0,0,1,1,1,0,90.8,3023.85,0
0475-RIJEP,1,0,0,0,43,1,1,2,0,1,0,0,0,0,0,1,0,77.85,3365.85,1
1260-TTRXI,1,0,0,0,4,1,0,1,0,0,0,0,0,1,0,0,0,54.3,195.3,1
3719-TDVQB,0,1,1,0,54,1,0,0,2,2,2,2,2,2,2,1,1,18.95,1031.1,0
6328-ZPBGN,0,1,0,0,11,1,1,2,0,0,0,0,1,1,0,1,2,95.15,997.65,1
0201-MIBOL,0,1,0,0,66,1,1,2,1,0,0,0,1,1,2,1,2,102.4,6471.85,0
4937-QPZPO,1,0,1,1,61,1,1,2,0,0,1,0,1,1,1,1,0,99.9,6241.35,0
2925-VDZHY,1,0,1,1,72,1,1,1,1,1,1,1,1,1,2,0,3,88.7,6501.35,0
6981-TDRFT,1,0,1,1,44,0,2,1,0,0,1,1,1,1,1,1,0,54.3,2317.1,0
3413-CSSTH,1,0,0,0,41,1,1,1,0,0,1,0,0,0,0,1,2,55.7,2237.55,0
8033-VCZGH,1,0,1,0,50,1,1,2,1,0,1,0,1,1,1,1,0,103.95,5231.3,0
4789-KWMXN,1,0,1,0,47,1,1,2,1,0,1,1,1,1,1,1,3,110.85,5275.8,1
0224-NIJLP,1,0,1,1,8,1,0,0,2,2,2,2,2,2,2,0,1,20.15,165.5,0
7542-CYDDM,1,0,0,0,18,1,0,0,2,2,2,2,2,2,0,0,1,20.05,358.5,0
4718-WXBGI,1,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,3,91.95,6614.9,0
2867-UIMSS,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,80.5,80.5,1
8495-PRWFH,0,1,0,0,42,1,1,1,0,0,1,0,0,0,0,0,0,55.65,2421.75,0
0439-IFYUN,0,1,0,0,18,1,0,2,0,1,0,0,0,0,0,1,0,74.7,1294.6,0
5716-LIBJC,0,0,0,1,13,1,1,2,0,1,1,0,1,1,1,1,3,104.15,1299.1,0
2868-LLSKM,0,0,1,1,68,1,1,2,0,1,0,1,0,0,1,1,2,83.65,5733.4,0
8111-RKSPX,1,0,0,0,4,1,1,2,0,0,0,0,0,0,0,1,2,72.2,305.55,1
2988-QRAJY,1,0,0,0,69,1,1,2,1,1,1,0,1,1,2,1,3,110.05,7430.75,0
1585-MQSSU,1,0,0,0,17,1,0,1,0,0,0,1,0,0,0,0,1,51.5,900.5,1
0071-NDAFP,1,0,1,1,25,1,1,0,2,2,2,2,2,2,2,0,3,25.5,630.6,0
2856-NNASM,1,1,0,0,43,1,0,2,0,0,0,0,1,1,0,1,1,89.55,3856.75,1
7328-ZJAJO,0,0,1,1,59,1,0,0,2,2,2,2,2,2,2,0,3,19.5,1222.65,0
6458-CYIDZ,0,1,0,0,5,1,0,2,1,1,0,0,0,0,0,0,0,80.7,374.8,0
8559-CIZFV,1,0,1,1,21,1,1,1,1,1,0,1,1,0,1,0,1,77.5,1625,1
1090-PYKCI,0,0,1,1,69,1,1,2,1,1,1,1,1,0,1,1,3,105.1,7234.8,0
3058-WQDRE,1,0,0,0,13,0,2,1,0,0,0,0,0,0,0,1,2,25.15,331.85,0
7547-EKNFS,1,0,1,0,42,1,1,2,0,1,1,0,1,0,0,1,2,95.25,3959.35,1
2279-AXJJK,1,0,1,0,52,1,1,2,0,1,0,1,0,1,0,1,3,95.65,5088.4,0
6769-DYBQN,1,1,0,0,46,1,0,2,1,0,0,0,0,1,0,0,0,85,3969.4,1
0909-SELIE,1,0,1,0,61,1,1,1,1,1,1,1,0,1,2,1,2,80.8,4860.85,0
3417-TSCIC,1,0,0,0,29,0,2,1,0,0,0,0,0,0,1,1,1,24.85,788.05,0
1042-HFUCW,0,0,0,1,25,1,0,1,0,1,0,1,0,0,1,1,3,54.75,1266.35,0
4439-JMPMT,0,0,1,1,5,1,0,2,0,0,0,1,1,0,0,1,0,85.75,470.95,1
6537-OTKMY,1,0,0,0,15,0,2,1,0,0,1,0,1,1,1,0,0,50.75,688.2,0
8999-EXMNO,0,0,1,1,19,1,0,0,2,2,2,2,2,2,2,0,1,20.15,387.7,0
6725-TPKJO,1,0,0,0,44,1,0,0,2,2,2,2,2,2,2,0,1,20.05,845.25,0
2446-BEGGB,0,1,0,0,6,1,1,2,0,1,0,0,1,1,0,1,0,98.25,560.6,1
7162-WPHPM,1,0,1,1,58,1,1,1,1,1,1,1,0,0,2,0,3,71.6,4230.25,0
1599-MMYRQ,1,0,1,1,62,1,0,2,1,1,0,0,0,0,1,1,3,81.45,4983.05,0
8821-KVZKQ,0,0,1,1,70,0,2,1,0,1,1,1,1,1,1,1,2,58.4,4113.15,0
1496-GGSUK,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,1,1,25.7,25.7,1
6434-TTGJP,1,0,1,1,10,0,2,1,1,1,1,1,0,1,2,0,3,53.7,521,0
0042-JVWOJ,1,0,0,0,26,1,0,0,2,2,2,2,2,2,1,1,2,19.6,471.85,0
0130-SXOUN,1,0,0,0,66,1,1,2,0,1,0,0,0,1,0,0,3,89.4,5976.9,0
2575-GFSOE,0,0,1,1,7,1,0,2,0,0,0,0,0,0,0,1,0,69,506.9,1
2330-PQGDQ,1,0,1,1,51,1,1,2,0,1,0,1,0,0,1,0,2,84.2,4299.75,0
1452-UZOSF,1,0,1,1,72,1,1,2,1,1,1,1,1,0,2,1,3,106.1,7548.6,0
2097-YVPKN,1,0,0,0,65,1,1,0,2,2,2,2,2,2,2,0,1,25.75,1654.75,0
2842-JTCCU,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,46.05,80.35,1
8597-CTXVJ,1,0,0,1,70,1,1,1,1,1,0,1,0,0,1,0,2,64.95,4551.5,0
6631-HMANX,1,0,1,0,72,1,1,1,0,1,1,1,1,1,2,1,3,85.45,6227.5,0
9962-BFPDU,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,0,1,20.05,20.05,0
3296-SILRA,0,1,1,0,1,1,0,2,0,1,0,0,0,0,0,1,1,76.4,76.4,1
9681-OXGVC,0,0,0,0,5,1,1,2,0,0,1,0,1,1,0,1,0,100.5,514,1
6394-HHHZM,1,0,0,0,3,1,0,0,2,2,2,2,2,2,0,0,1,20.7,57.5,0
5995-LFTLE,1,0,0,0,58,1,1,0,2,2,2,2,2,2,2,1,3,25.3,1474.35,0
5180-UCIIQ,1,1,1,1,22,0,2,1,1,0,0,0,0,1,0,0,1,40.05,880.2,1
1932-UEDCX,1,1,1,0,33,1,1,2,0,1,0,0,1,1,0,1,2,100.6,3270.25,0
7153-OANIO,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,69.95,69.95,1
5188-HGMLP,1,1,1,0,54,1,1,2,0,0,0,0,0,0,0,0,2,74,3919.15,0
0665-XHDJU,1,0,1,0,72,1,1,2,0,1,0,0,1,1,2,1,0,99.4,7285.7,0
6521-YYTYI,1,0,0,1,1,1,1,2,0,0,0,0,1,1,0,1,0,93.3,93.3,1
8878-HMWBV,1,0,0,0,3,1,0,1,0,0,1,0,0,0,0,1,0,49.15,169.05,1
8265-HKSOW,0,0,1,1,72,1,1,2,1,1,1,1,0,1,2,0,3,107.45,7658.3,0
3544-FBCAS,0,0,1,1,72,1,1,1,1,1,1,0,1,1,2,1,3,83.6,5959.3,0
5331-RGMTT,1,1,1,0,54,1,1,2,0,0,1,0,1,1,0,1,3,99.05,5295.7,0
4759-PXTAN,0,0,1,0,59,1,1,1,0,1,0,1,1,1,1,1,0,80.1,4693.2,0
7054-DMVAS,1,0,0,0,54,1,0,1,1,1,0,0,1,0,2,1,2,65.3,3512.9,0
3428-MMGUB,1,0,0,0,60,1,1,2,0,0,1,0,1,0,2,1,0,89.55,5231.2,0
6549-BTYPG,0,0,1,0,60,0,2,1,0,1,1,1,1,1,2,0,3,60.8,3603.45,0
7823-JSOAG,1,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,74.5,217.45,0
3705-RHRFR,0,0,1,0,69,1,1,2,1,0,0,0,1,1,2,0,2,99.15,6875.35,0
9374-YOLBJ,0,0,1,1,1,1,0,0,2,2,2,2,2,2,0,0,0,19.25,19.25,0
9074-KGVOX,1,0,1,1,50,0,2,1,1,0,0,0,1,0,0,1,3,39.45,2021.35,0
6128-DAFVY,0,0,0,0,56,0,2,1,0,0,0,0,1,1,0,1,3,44.85,2564.95,0
9933-QRGTX,0,0,1,0,60,1,0,2,1,0,0,1,1,1,2,1,0,97.2,5611.75,0
4476-OSWTN,1,1,1,0,69,1,1,2,1,0,1,1,1,1,1,1,1,110.55,7610.1,0
3751-KTZEL,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,1,35.05,35.05,1
1977-STDKI,0,1,0,0,1,1,0,2,0,1,0,0,0,0,0,1,0,73,73,1
5066-GFJMM,0,0,1,0,3,1,0,0,2,2,2,2,2,2,0,1,1,19.9,45.75,0
2661-GKBTK,1,0,1,1,60,1,0,1,0,1,0,1,1,1,2,0,2,76.95,4543.95,0
0458-HEUZG,0,0,0,0,13,0,2,1,0,0,1,1,0,0,2,0,1,35.4,450.4,0
7268-WNTCP,1,0,1,1,62,1,0,0,2,2,2,2,2,2,2,0,2,20.45,1297.35,0
0824-VWDPO,0,0,0,0,45,1,1,2,1,1,0,0,0,1,1,0,2,96.75,4442.75,0
8409-WQJUX,0,0,0,0,25,0,2,1,0,0,1,1,1,1,1,0,0,54.2,1423.15,0
2578-JQPHZ,1,0,0,0,44,1,0,2,0,0,1,1,1,1,2,0,2,100.1,4378.35,0
3278-FSIXX,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,45.25,74.2,0
5813-UECBU,1,1,0,0,33,1,1,2,0,1,1,0,0,0,0,1,3,83.85,2716.3,1
0328-GRPMV,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,70.1,70.1,1
9746-UGFAC,0,0,0,0,22,1,0,0,2,2,2,2,2,2,1,0,2,20.85,450.65,0
2946-KIQSP,0,0,0,0,35,0,2,1,0,0,1,1,0,0,0,1,1,33.45,1175.85,0
0625-AFOHS,0,0,1,1,29,1,0,0,2,2,2,2,2,2,2,0,1,20.2,558.8,0
6726-WEXXK,1,1,1,0,27,1,1,2,1,0,1,0,0,0,1,1,0,85.9,2220.1,0
4636-OLWOE,1,0,0,1,54,1,0,1,0,1,1,1,0,0,1,1,0,61,3283.05,0
4342-HENTK,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0,70.65,142.35,1
4685-ERGHK,1,0,0,0,57,1,1,2,0,0,0,0,1,0,1,1,0,86.9,4939.25,0
0885-HMGPY,1,0,0,0,62,1,1,1,1,1,1,1,0,0,2,0,2,69.4,4237.5,0
5003-OKNNK,0,0,1,1,15,1,0,0,2,2,2,2,2,2,1,0,3,20.35,335.95,0
4195-SMMNX,1,0,0,0,2,1,0,0,2,2,2,2,2,2,0,0,1,20.35,33.2,1
7208-PSIHR,0,0,1,0,70,1,1,2,0,0,1,1,1,1,2,1,2,104.3,7188.5,0
4012-ZTHBR,0,0,1,1,21,1,0,1,0,0,0,0,0,0,0,1,0,44.95,926.25,0
0489-WMEMG,0,0,0,1,23,1,0,1,0,0,0,1,0,0,1,1,0,49.45,1119.35,0
7435-ZNUYY,1,0,0,0,6,1,0,0,2,2,2,2,2,2,1,0,1,20.6,116.6,0
1354-YZFNB,1,0,1,1,4,1,0,0,2,2,2,2,2,2,2,0,3,19.55,68.8,0
6956-SMUCM,0,0,0,0,3,1,0,2,1,0,1,0,1,1,0,1,3,99,287.4,1
2985-FMWYF,0,0,0,0,23,1,1,2,0,0,0,0,1,1,0,1,0,93.5,2341.55,0
2812-ENYMO,1,0,0,0,26,0,2,1,1,0,0,1,1,1,1,0,3,54.55,1362.85,0
2717-HVIZY,0,0,0,1,8,1,0,0,2,2,2,2,2,2,0,0,1,20.05,163.6,0
3223-WZWJM,1,0,0,0,26,1,1,2,0,0,0,0,0,1,0,1,0,83.95,2254.2,1
3422-GALYP,1,0,0,0,2,1,1,2,0,1,0,0,0,0,0,1,0,79.45,145.15,0
9053-JZFKV,1,0,0,0,67,1,1,2,1,1,1,1,1,1,2,0,3,116.2,7752.3,1
2530-ENDWQ,0,0,1,0,71,1,1,2,0,0,0,0,1,1,2,1,2,93.7,6585.35,1
2890-WFBHU,0,0,0,0,59,1,1,1,1,1,1,1,0,1,1,0,3,79.85,4786.1,0
0327-WFZSY,1,0,1,1,39,1,1,2,0,0,1,0,1,1,1,0,0,100,3835.55,0
7977-HXJKU,1,0,0,1,21,1,0,0,2,2,2,2,2,2,2,0,1,19.6,397,0
6615-ZGEDR,1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,19.7,19.7,1
7033-CLAMM,0,0,1,1,48,1,0,0,2,2,2,2,2,2,2,0,2,20.2,1027.25,0
4023-RTIQM,0,1,1,0,31,0,2,1,1,1,1,0,0,1,1,1,3,50.4,1580.1,0
0864-FVJNJ,0,0,1,1,64,1,1,2,1,1,1,1,1,1,1,0,0,113.35,7222.75,0
7356-IWLFW,1,0,1,1,46,1,1,2,0,1,0,0,0,0,0,1,2,80,3769.7,0
9541-PWTWO,0,0,0,0,52,1,1,1,0,0,1,1,1,1,2,1,2,80.95,4233.95,0
3967-VQOGC,0,0,1,1,67,1,1,0,2,2,2,2,2,2,2,1,1,24.9,1680.25,0
7872-RDDLZ,0,1,0,0,67,1,1,1,0,1,0,0,0,0,0,0,0,54.9,3725.5,0
9250-WYPLL,0,0,0,0,5,1,1,2,0,0,0,0,0,0,0,0,0,75.55,413.65,1
6308-CQRBU,0,0,1,0,71,1,1,2,0,1,1,1,1,1,2,0,0,109.25,7707.7,0
2754-XBHTB,0,0,0,0,9,1,0,2,0,0,0,0,1,0,0,1,2,77.65,714.15,1
1597-LHYNC,0,1,0,0,26,1,1,2,1,1,0,0,0,1,0,1,0,95,2497.2,1
0186-CAERR,1,0,0,0,71,1,1,2,1,1,1,1,1,1,1,1,2,116.3,8309.55,0
3043-SUDUA,0,0,0,0,32,1,0,0,2,2,2,2,2,2,0,0,2,19.9,601.55,0
5442-BHQNG,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,70.35,139.25,0
2169-RRLFW,0,0,1,0,71,1,1,0,2,2,2,2,2,2,2,0,3,25.6,1888.25,0
5872-OEQNH,0,0,0,0,60,0,2,1,1,0,1,0,0,1,1,1,0,44.45,2773.9,0
3162-KKZXO,0,1,0,0,55,1,1,2,0,0,1,0,1,1,1,1,0,100.15,5409.75,0
7055-VKGDA,1,0,0,0,54,1,0,2,1,1,0,1,1,1,1,1,3,105.4,5643.4,1
0754-UKWQP,1,0,0,0,2,1,0,2,0,0,1,0,1,1,0,1,0,95.85,197.7,1
8873-GLDMH,0,0,0,0,6,1,1,2,0,0,0,0,0,0,0,1,1,73.85,401.3,0
5696-JVVQY,0,0,1,1,48,1,0,1,1,1,1,0,0,1,2,1,3,70.1,3238.4,0
8946-BFWSG,1,0,1,1,63,1,1,0,2,2,2,2,2,2,2,0,1,25.25,1573.05,0
7493-TPUWZ,1,0,0,0,1,1,1,2,0,1,0,0,0,0,0,1,0,79.15,79.15,1
0547-HURJB,1,0,0,1,12,1,0,0,2,2,2,2,2,2,0,0,3,21.05,235.8,0
8904-OPDCK,1,1,1,0,54,0,2,1,0,0,0,0,0,0,0,1,2,24.95,1364.75,0
8845-LWKGE,0,0,1,1,30,1,0,1,0,0,1,1,1,0,1,1,0,64.5,1985.15,0
1577-HKTFG,0,0,1,0,30,1,0,0,2,2,2,2,2,2,0,0,2,19.65,655.85,1
8752-STIVR,0,0,0,0,4,1,0,2,0,0,0,0,1,0,0,1,0,79,303.15,1
0691-NIKRI,0,0,0,0,40,1,1,2,0,0,1,1,1,1,1,1,3,105.95,4335.2,0
5022-JNQEQ,0,0,1,1,9,1,0,2,0,0,0,1,0,0,0,1,0,75.85,647.5,0
4558-FANTW,0,0,1,1,17,1,0,2,1,0,0,1,1,0,0,0,0,91.85,1574.45,1
3249-VHRIP,0,0,0,0,62,0,2,1,0,1,1,0,0,1,2,1,3,43.6,2748.7,0
3736-BLEPA,1,0,0,0,28,1,0,2,0,1,0,1,1,0,1,1,2,91.25,2483.65,0
4701-LKOZD,0,0,0,0,70,1,1,1,1,1,1,1,1,1,2,0,3,89.75,6367.2,0
6603-QWSPR,0,0,0,0,46,1,0,2,0,1,1,1,1,1,2,1,2,104.4,4904.2,0
9921-QFQUL,0,0,1,0,23,1,1,2,0,0,1,0,0,1,0,0,1,90.15,2044.95,0
1929-ZCBHE,1,0,1,1,47,0,2,1,1,0,1,1,0,0,1,0,0,40.3,1794.8,0
4378-MYPGO,1,0,1,1,68,1,0,2,1,1,1,0,1,1,2,1,2,105.25,7173.15,0
8651-ENBZX,0,1,0,0,60,1,1,2,0,0,1,1,1,1,1,1,0,106,6441.4,1
